Order Date,Customer ID,Segment,City,State,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit
28-06-2016,CS-12250,Corporate,Los Angeles,California,West,OFF-BI-10002764,Office Supplies,Binders,7.752,3,0.2,2.8101
28-06-2016,CS-12250,Corporate,Los Angeles,California,West,OFF-BI-10001524,Office Supplies,Binders,33.568,2,0.2,11.7488
04-11-2014,WB-21850,Consumer,Los Angeles,California,West,OFF-BI-10001036,Office Supplies,Binders,21.936,3,0.2,8.226
04-11-2014,WB-21850,Consumer,Los Angeles,California,West,OFF-PA-10000223,Office Supplies,Paper,19.44,3,0,9.3312
08-09-2014,SP-20620,Corporate,Long Beach,New York,East,OFF-AP-10001962,Office Supplies,Appliances,16.78,2,0,4.195
25-06-2015,AB-10165,Consumer,Los Angeles,California,West,OFF-AR-10004062,Office Supplies,Art,20.96,2,0,5.24
25-06-2015,AB-10165,Consumer,Los Angeles,California,West,OFF-BI-10004330,Office Supplies,Binders,88.752,3,0.2,27.735
25-06-2015,AB-10165,Consumer,Los Angeles,California,West,OFF-ST-10001963,Office Supplies,Storage,304.23,3,0,9.1269
26-07-2015,HA-14920,Consumer,San Francisco,California,West,OFF-EN-10002230,Office Supplies,Envelopes,167.86,2,0,78.8942
29-12-2014,ST-20530,Consumer,Albuquerque,New Mexico,West,OFF-ST-10003123,Office Supplies,Storage,33.29,1,0,7.9896
14-02-2015,KB-16315,Consumer,Akron,Ohio,East,OFF-BI-10001658,Office Supplies,Binders,14.952,2,0.7,-11.9616
14-02-2015,KB-16315,Consumer,Akron,Ohio,East,OFF-BI-10002160,Office Supplies,Binders,2.286,2,0.7,-1.6764
14-02-2015,KB-16315,Consumer,Akron,Ohio,East,OFF-AR-10004999,Office Supplies,Art,14.352,3,0.2,0.897
25-01-2016,TB-21355,Corporate,Plainfield,New Jersey,East,OFF-AR-10000315,Office Supplies,Art,9.21,3,0,2.3025
25-01-2016,TB-21355,Corporate,Plainfield,New Jersey,East,OFF-PA-10000007,Office Supplies,Paper,18,5,0,8.28
01-04-2017,JC-15775,Consumer,New York City,New York,East,OFF-PA-10000791,Office Supplies,Paper,42.93,9,0,19.3185
03-10-2017,PO-18850,Consumer,Hialeah,Florida,South,OFF-PA-10000556,Office Supplies,Paper,15.552,3,0.2,5.4432
03-10-2017,PO-18850,Consumer,Hialeah,Florida,South,OFF-AP-10000804,Office Supplies,Appliances,17.92,5,0.2,1.12
01-09-2017,SS-20875,Consumer,Redmond,Washington,West,OFF-BI-10003476,Office Supplies,Binders,22.92,5,0.2,8.022
21-12-2015,RD-19720,Consumer,Daytona Beach,Florida,South,OFF-EN-10003798,Office Supplies,Envelopes,27.312,2,0.2,9.2178
20-12-2015,GZ-14470,Consumer,Bullhead City,Arizona,West,OFF-EN-10003068,Office Supplies,Envelopes,7.92,1,0.2,2.772
27-11-2015,SN-20710,Home Office,Los Angeles,California,West,OFF-PA-10000482,Office Supplies,Paper,113.82,3,0,53.4954
27-08-2017,DK-12895,Consumer,Franklin,Tennessee,South,OFF-PA-10004888,Office Supplies,Paper,5.184,1,0.2,1.8144
22-03-2014,VM-21835,Consumer,Portage,Indiana,Central,OFF-AR-10003478,Office Supplies,Art,16.28,2,0,6.512
17-12-2017,GB-14575,Consumer,Arlington,Virginia,South,OFF-ST-10003208,Office Supplies,Storage,544.38,3,0,157.8702
19-03-2017,ND-18370,Consumer,San Francisco,California,West,OFF-BI-10004970,Office Supplies,Binders,19.824,6,0.2,6.6906
24-11-2017,MV-17485,Consumer,Mesa,Arizona,West,OFF-BI-10004230,Office Supplies,Binders,20.724,2,0.7,-15.1976
24-11-2017,MV-17485,Consumer,Mesa,Arizona,West,OFF-ST-10000060,Office Supplies,Storage,415.872,8,0.2,-41.5872
11-04-2017,JL-15130,Consumer,Lancaster,Ohio,East,OFF-ST-10001325,Office Supplies,Storage,16.768,2,0.2,1.4672
10-12-2017,AG-10330,Consumer,Stockton,California,West,OFF-PA-10002005,Office Supplies,Paper,12.96,2,0,6.2208
24-11-2017,MD-17860,Corporate,Asheville,North Carolina,South,OFF-BI-10004465,Office Supplies,Binders,19.008,8,0.7,-12.672
04-12-2015,RO-19780,Consumer,Clarksville,Tennessee,South,OFF-BI-10000545,Office Supplies,Binders,1598.058,7,0.7,-1065.372
04-12-2015,RO-19780,Consumer,Clarksville,Tennessee,South,OFF-AR-10003752,Office Supplies,Art,36.96,4,0.2,12.012
11-12-2017,RR-19315,Consumer,Aurora,Illinois,Central,OFF-PA-10001937,Office Supplies,Paper,10.368,2,0.2,3.6288
21-05-2016,CP-12340,Corporate,Warwick,Rhode Island,East,OFF-PA-10000565,Office Supplies,Paper,111.96,2,0,54.8604
20-05-2017,NC-18340,Consumer,Fargo,North Dakota,Central,OFF-AR-10001953,Office Supplies,Art,131.94,3,0,35.6238
20-05-2017,NC-18340,Consumer,Fargo,North Dakota,Central,OFF-AR-10001374,Office Supplies,Art,25.92,4,0,8.2944
20-05-2017,NC-18340,Consumer,Fargo,North Dakota,Central,OFF-ST-10003816,Office Supplies,Storage,704.76,4,0,162.0948
20-05-2017,NC-18340,Consumer,Fargo,North Dakota,Central,OFF-FA-10001843,Office Supplies,Fasteners,7.41,3,0,3.4827
20-05-2017,NC-18340,Consumer,Fargo,North Dakota,Central,OFF-AR-10000657,Office Supplies,Art,21.5,10,0,7.095
11-09-2017,HA-14920,Consumer,Chicago,Illinois,Central,OFF-FA-10000936,Office Supplies,Fasteners,10.528,4,0.2,3.29
11-09-2017,HA-14920,Consumer,Chicago,Illinois,Central,OFF-PA-10003657,Office Supplies,Paper,20.544,6,0.2,6.42
05-11-2016,MA-17995,Home Office,Lawrence,Indiana,Central,OFF-BI-10001989,Office Supplies,Binders,104.9,5,0,50.352
05-11-2016,MA-17995,Home Office,Lawrence,Indiana,Central,OFF-AR-10002987,Office Supplies,Art,39.68,2,0,16.2688
05-11-2016,MA-17995,Home Office,Lawrence,Indiana,Central,OFF-LA-10000414,Office Supplies,Labels,51.75,5,0,24.84
23-07-2017,LH-16900,Consumer,Elkhart,Indiana,Central,OFF-AR-10003602,Office Supplies,Art,11.68,2,0,5.4896
18-11-2016,SB-20290,Corporate,Kent,Ohio,East,OFF-AP-10002998,Office Supplies,Appliances,103.968,6,0.2,16.8948
25-04-2014,BT-11305,Home Office,San Gabriel,California,West,OFF-AP-10001391,Office Supplies,Appliances,270.72,3,0,78.5088
30-11-2015,PS-18970,Home Office,Henderson,Kentucky,South,OFF-EN-10000461,Office Supplies,Envelopes,17.48,2,0,8.2156
30-11-2015,PS-18970,Home Office,Henderson,Kentucky,South,OFF-EN-10002831,Office Supplies,Envelopes,71.88,2,0,32.346
25-10-2015,TB-21625,Consumer,San Francisco,California,West,OFF-AR-10004648,Office Supplies,Art,60.45,3,0,16.3215
20-07-2015,RA-19915,Consumer,Highland Park,Illinois,Central,OFF-BI-10000546,Office Supplies,Binders,2.88,5,0.8,-4.464
27-10-2016,BP-11095,Corporate,San Francisco,California,West,OFF-AP-10001366,Office Supplies,Appliances,43.92,4,0,11.8584
27-10-2016,BP-11095,Corporate,San Francisco,California,West,OFF-BI-10001628,Office Supplies,Binders,25.032,3,0.2,7.8225
20-11-2017,CD-11920,Consumer,New York City,New York,East,OFF-PA-10003651,Office Supplies,Paper,46.76,7,0,22.4448
20-11-2017,CD-11920,Consumer,New York City,New York,East,OFF-AR-10004602,Office Supplies,Art,68.97,3,0,19.3116
08-09-2016,KB-16585,Corporate,Dallas,Texas,Central,OFF-AR-10001953,Office Supplies,Art,70.368,2,0.2,6.1572
20-07-2014,SW-20245,Consumer,Springfield,Ohio,East,OFF-ST-10002583,Office Supplies,Storage,25.984,1,0.2,-5.1968
20-07-2014,SW-20245,Consumer,Springfield,Ohio,East,OFF-BI-10000977,Office Supplies,Binders,27.36,3,0.7,-21.888
17-03-2016,GZ-14470,Consumer,Columbia,Maryland,East,OFF-EN-10003055,Office Supplies,Envelopes,199.9,5,0,89.955
17-03-2016,GZ-14470,Consumer,Columbia,Maryland,East,OFF-AP-10002945,Office Supplies,Appliances,901.95,3,0,297.6435
26-12-2016,RC-19825,Consumer,Colorado Springs,Colorado,West,OFF-AR-10002445,Office Supplies,Art,11.328,2,0.2,2.5488
02-09-2014,CL-12565,Consumer,New York City,New York,East,OFF-AR-10002445,Office Supplies,Art,21.24,3,0,8.0712
05-07-2015,MW-18220,Consumer,Philadelphia,Pennsylvania,East,OFF-ST-10001558,Office Supplies,Storage,38.976,3,0.2,-2.436
20-11-2016,BF-10975,Corporate,Columbus,Indiana,Central,OFF-PA-10001622,Office Supplies,Paper,9.08,2,0,4.086
20-11-2016,BF-10975,Corporate,Columbus,Indiana,Central,OFF-PA-10000418,Office Supplies,Paper,314.55,3,0,150.984
20-11-2016,BF-10975,Corporate,Columbus,Indiana,Central,OFF-BI-10000343,Office Supplies,Binders,4.91,1,0,2.3077
06-05-2014,SN-20710,Home Office,Los Angeles,California,West,OFF-LA-10004425,Office Supplies,Labels,5.78,2,0,2.7166
06-05-2014,SN-20710,Home Office,Los Angeles,California,West,OFF-AR-10001897,Office Supplies,Art,107.94,6,0,30.2232
21-06-2014,TB-21280,Consumer,New York City,New York,East,OFF-PA-10003883,Office Supplies,Paper,19.65,3,0,9.039
21-06-2014,TB-21280,Consumer,New York City,New York,East,OFF-AP-10001303,Office Supplies,Appliances,59.7,3,0,26.865
19-08-2017,JB-15400,Corporate,Lawrence,Massachusetts,East,OFF-BI-10003925,Office Supplies,Binders,387.99,1,0,182.3553
29-11-2014,AH-10210,Consumer,San Francisco,California,West,OFF-FA-10003495,Office Supplies,Fasteners,30.4,5,0,15.2
09-04-2017,KL-16645,Consumer,Detroit,Michigan,Central,OFF-BI-10002867,Office Supplies,Binders,478.24,8,0,219.9904
17-12-2014,EC-14050,Consumer,Columbus,Ohio,East,OFF-BI-10002954,Office Supplies,Binders,5.484,4,0.7,-4.0216
17-11-2015,GH-14665,Consumer,Chicago,Illinois,Central,OFF-SU-10002537,Office Supplies,Supplies,40.92,5,0.2,3.069
04-03-2014,SC-20095,Consumer,Margate,Florida,South,OFF-AR-10001374,Office Supplies,Art,15.552,3,0.2,2.3328
18-05-2017,TB-21355,Corporate,Sandy Springs,Georgia,South,OFF-AP-10001492,Office Supplies,Appliances,17.24,2,0,4.4824
18-05-2017,TB-21355,Corporate,Sandy Springs,Georgia,South,OFF-BI-10000315,Office Supplies,Binders,113.94,6,0,54.6912
22-09-2017,DW-13195,Corporate,Albuquerque,New Mexico,West,OFF-PA-10002666,Office Supplies,Paper,27.18,3,0,12.231
14-09-2017,LT-17110,Consumer,Orange,New Jersey,East,OFF-AR-10001725,Office Supplies,Art,70.95,3,0,18.447
03-11-2016,AP-10915,Consumer,Henderson,Kentucky,South,OFF-FA-10002280,Office Supplies,Fasteners,20,4,0,9.6
03-11-2016,AP-10915,Consumer,Henderson,Kentucky,South,OFF-AR-10001770,Office Supplies,Art,7.98,3,0,2.0748
03-11-2016,AP-10915,Consumer,Henderson,Kentucky,South,OFF-AR-10003772,Office Supplies,Art,8.75,1,0,2.625
03-05-2016,CB-12415,Consumer,Chicago,Illinois,Central,OFF-BI-10000014,Office Supplies,Binders,2.182,1,0.8,-3.6003
03-05-2016,CB-12415,Consumer,Chicago,Illinois,Central,OFF-AR-10003217,Office Supplies,Art,27.384,7,0.2,2.7384
03-05-2016,CB-12415,Consumer,Chicago,Illinois,Central,OFF-AP-10002403,Office Supplies,Appliances,26.406,3,0.8,-71.2962
27-12-2016,MT-17815,Consumer,Port Arthur,Texas,Central,OFF-PA-10001972,Office Supplies,Paper,10.368,2,0.2,3.6288
27-12-2016,MT-17815,Consumer,Port Arthur,Texas,Central,OFF-PA-10004041,Office Supplies,Paper,23.68,4,0.2,7.4
22-07-2016,DK-13375,Consumer,Westland,Michigan,Central,OFF-ST-10001932,Office Supplies,Storage,965.85,5,0,135.219
22-07-2016,DK-13375,Consumer,Westland,Michigan,Central,OFF-AR-10001761,Office Supplies,Art,29.2,5,0,10.512
22-07-2016,DK-13375,Consumer,Westland,Michigan,Central,OFF-PA-10002262,Office Supplies,Paper,32.4,5,0,15.552
16-11-2014,SR-20740,Home Office,Bloomington,Indiana,Central,OFF-EN-10004483,Office Supplies,Envelopes,78.35,5,0,36.8245
16-11-2014,SR-20740,Home Office,Bloomington,Indiana,Central,OFF-PA-10003270,Office Supplies,Paper,31.68,6,0,14.256
16-11-2014,SR-20740,Home Office,Bloomington,Indiana,Central,OFF-BI-10001634,Office Supplies,Binders,29.12,4,0,14.2688
16-11-2014,SR-20740,Home Office,Bloomington,Indiana,Central,OFF-ST-10000675,Office Supplies,Storage,169.45,5,0,42.3625
19-06-2015,LH-17155,Consumer,Los Angeles,California,West,OFF-PA-10004355,Office Supplies,Paper,6.48,1,0,3.1104
19-06-2015,LH-17155,Consumer,Los Angeles,California,West,OFF-EN-10000056,Office Supplies,Envelopes,186.69,3,0,87.7443
04-07-2016,AA-10645,Consumer,San Francisco,California,West,OFF-EN-10003567,Office Supplies,Envelopes,43.96,2,0,20.6612
04-07-2016,AA-10645,Consumer,San Francisco,California,West,OFF-ST-10002486,Office Supplies,Storage,27.92,4,0,0.5584
03-09-2015,AS-10630,Home Office,San Francisco,California,West,OFF-BI-10003274,Office Supplies,Binders,6.368,2,0.2,2.1492
07-08-2017,MC-17575,Consumer,San Jose,California,West,OFF-PA-10001878,Office Supplies,Paper,244.55,5,0,114.9385
13-03-2017,SE-20110,Consumer,Denver,Colorado,West,OFF-SU-10002881,Office Supplies,Supplies,1332.496,2,0.2,-299.8116
28-09-2017,DS-13030,Home Office,Aurora,Colorado,West,OFF-ST-10001522,Office Supplies,Storage,147.184,2,0.2,-29.4368
28-09-2017,DS-13030,Home Office,Aurora,Colorado,West,OFF-BI-10001718,Office Supplies,Binders,76.776,4,0.7,-58.8616
28-09-2017,DS-13030,Home Office,Aurora,Colorado,West,OFF-PA-10003022,Office Supplies,Paper,14.352,3,0.2,5.2026
28-09-2017,DS-13030,Home Office,Aurora,Colorado,West,OFF-AP-10000891,Office Supplies,Appliances,209.792,2,0.2,26.224
07-08-2015,NS-18640,Corporate,Boise,Idaho,West,OFF-BI-10004970,Office Supplies,Binders,3.304,1,0.2,1.1151
24-11-2017,KA-16525,Consumer,New York City,New York,East,OFF-AR-10003759,Office Supplies,Art,16.38,9,0,7.371
24-11-2017,KA-16525,Consumer,New York City,New York,East,OFF-EN-10003001,Office Supplies,Envelopes,167.96,2,0,78.9412
24-11-2017,KA-16525,Consumer,New York City,New York,East,OFF-PA-10001972,Office Supplies,Paper,12.96,2,0,6.2208
29-09-2017,MG-17680,Home Office,Mentor,Ohio,East,OFF-PA-10002787,Office Supplies,Paper,15.552,3,0.2,5.4432
29-09-2017,MG-17680,Home Office,Mentor,Ohio,East,OFF-PA-10002606,Office Supplies,Paper,8.448,2,0.2,2.64
22-10-2017,BD-11620,Consumer,Lawton,Oklahoma,Central,OFF-ST-10000129,Office Supplies,Storage,333.09,3,0,23.3163
24-03-2014,CD-11920,Consumer,New York City,New York,East,OFF-PA-10004948,Office Supplies,Paper,24.9,5,0,11.703
03-11-2016,XP-21865,Consumer,Los Angeles,California,West,OFF-FA-10001561,Office Supplies,Fasteners,15.26,7,0,5.0358
03-11-2016,XP-21865,Consumer,Los Angeles,California,West,OFF-AP-10002998,Office Supplies,Appliances,43.32,2,0,14.2956
03-11-2016,XP-21865,Consumer,Los Angeles,California,West,OFF-BI-10003981,Office Supplies,Binders,43.584,12,0.2,15.7992
03-11-2016,XP-21865,Consumer,Los Angeles,California,West,OFF-PA-10001725,Office Supplies,Paper,116.28,3,0,56.9772
03-11-2016,XP-21865,Consumer,Los Angeles,California,West,OFF-BI-10002071,Office Supplies,Binders,9.296,2,0.2,3.0212
03-11-2016,XP-21865,Consumer,Los Angeles,California,West,OFF-PA-10000477,Office Supplies,Paper,19.44,3,0,9.3312
03-11-2016,XP-21865,Consumer,Los Angeles,California,West,OFF-PA-10004359,Office Supplies,Paper,314.55,3,0,150.984
05-09-2015,CA-12055,Home Office,Houston,Texas,Central,OFF-BI-10000962,Office Supplies,Binders,16.27,5,0.8,-25.2185
05-09-2015,CA-12055,Home Office,Houston,Texas,Central,OFF-SU-10003567,Office Supplies,Supplies,69.12,9,0.2,-14.688
05-09-2015,CA-12055,Home Office,Houston,Texas,Central,OFF-BI-10003708,Office Supplies,Binders,4.47,3,0.8,-7.8225
01-12-2014,JK-15730,Consumer,Columbus,Ohio,East,OFF-PA-10001972,Office Supplies,Paper,36.288,7,0.2,12.7008
18-06-2017,CC-12670,Consumer,Los Angeles,California,West,OFF-PA-10002036,Office Supplies,Paper,38.88,6,0,19.0512
02-12-2017,GW-14605,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10003650,Office Supplies,Binders,631.176,4,0.7,-462.8624
21-11-2014,GR-14560,Corporate,San Francisco,California,West,OFF-PA-10003309,Office Supplies,Paper,12.96,2,0,6.2208
10-04-2016,FM-14215,Corporate,Bakersfield,California,West,OFF-PA-10002787,Office Supplies,Paper,12.96,2,0,6.2208
10-04-2016,FM-14215,Corporate,Bakersfield,California,West,OFF-BI-10000174,Office Supplies,Binders,23.2,5,0.2,8.12
30-06-2014,MS-17980,Corporate,Houston,Texas,Central,OFF-PA-10002005,Office Supplies,Paper,25.92,5,0.2,9.072
30-06-2014,MS-17980,Corporate,Houston,Texas,Central,OFF-FA-10002815,Office Supplies,Fasteners,21.312,6,0.2,7.1928
24-12-2014,BF-11170,Home Office,Los Angeles,California,West,OFF-AP-10000828,Office Supplies,Appliances,361.96,2,0,101.3488
24-12-2014,BF-11170,Home Office,Los Angeles,California,West,OFF-ST-10002301,Office Supplies,Storage,20.34,1,0,0.2034
10-11-2016,KM-16225,Corporate,Springfield,Missouri,Central,OFF-BI-10001597,Office Supplies,Binders,81.96,2,0,39.3408
02-10-2016,LP-17095,Consumer,Phoenix,Arizona,West,OFF-BI-10002429,Office Supplies,Binders,54.792,6,0.7,-40.1808
06-09-2016,BG-11740,Consumer,Houston,Texas,Central,OFF-ST-10001590,Office Supplies,Storage,10.784,1,0.2,0.8088
22-10-2017,PS-18970,Home Office,Tulsa,Oklahoma,Central,OFF-AR-10003179,Office Supplies,Art,36.44,4,0,12.0252
15-09-2016,RB-19570,Consumer,Seattle,Washington,West,OFF-PA-10000807,Office Supplies,Paper,21.4,5,0,10.058
15-09-2016,RB-19570,Consumer,Seattle,Washington,West,OFF-BI-10002103,Office Supplies,Binders,48.664,7,0.2,15.8158
25-09-2016,JW-16075,Consumer,San Francisco,California,West,OFF-AR-10004441,Office Supplies,Art,16.56,4,0,6.9552
10-06-2017,ND-18460,Corporate,Jacksonville,Florida,South,OFF-ST-10003805,Office Supplies,Storage,1347.52,8,0.2,84.22
20-02-2017,BP-11095,Corporate,Louisville,Colorado,West,OFF-FA-10001229,Office Supplies,Fasteners,9.432,3,0.2,3.0654
02-11-2014,RD-19720,Consumer,New York City,New York,East,OFF-LA-10001569,Office Supplies,Labels,34.86,7,0,16.0356
17-07-2017,BE-11335,Home Office,Rome,New York,East,OFF-PA-10004353,Office Supplies,Paper,99.9,5,0,47.952
14-11-2016,KC-16540,Consumer,Houston,Texas,Central,OFF-BI-10002393,Office Supplies,Binders,2.296,2,0.8,-3.9032
14-11-2016,MB-17305,Consumer,New York City,New York,East,OFF-ST-10001590,Office Supplies,Storage,40.44,3,0,10.5144
10-10-2014,TN-21040,Home Office,Manteca,California,West,OFF-EN-10001219,Office Supplies,Envelopes,15.28,2,0,7.4872
19-03-2015,MC-18130,Corporate,Los Angeles,California,West,OFF-PA-10001947,Office Supplies,Paper,11.96,2,0,5.8604
08-07-2017,VF-21715,Home Office,Seattle,Washington,West,OFF-BI-10001543,Office Supplies,Binders,86.376,3,0.2,30.2316
08-07-2017,VF-21715,Home Office,Seattle,Washington,West,OFF-AR-10003560,Office Supplies,Art,18.24,3,0,6.2016
08-07-2017,VF-21715,Home Office,Seattle,Washington,West,OFF-AR-10004757,Office Supplies,Art,13.12,4,0,4.3296
16-06-2017,MK-17905,Corporate,Chicago,Illinois,Central,OFF-BI-10000756,Office Supplies,Binders,5.936,7,0.8,-8.904
30-03-2017,TM-21490,Consumer,Oklahoma City,Oklahoma,Central,OFF-EN-10004206,Office Supplies,Envelopes,325.86,2,0,149.8956
12-07-2015,RL-19615,Consumer,Chicago,Illinois,Central,OFF-BI-10003314,Office Supplies,Binders,1.928,2,0.8,-2.9884
12-07-2015,RL-19615,Consumer,Chicago,Illinois,Central,OFF-AR-10003190,Office Supplies,Art,6.912,3,0.2,0.6912
30-04-2017,NM-18520,Consumer,Manchester,Connecticut,East,OFF-LA-10003388,Office Supplies,Labels,5.76,2,0,2.8224
27-12-2014,JF-15490,Consumer,San Francisco,California,West,OFF-PA-10003657,Office Supplies,Paper,12.84,3,0,5.778
27-02-2016,EB-13930,Consumer,La Crosse,Wisconsin,Central,OFF-BI-10004738,Office Supplies,Binders,56.82,3,0,28.41
23-03-2015,SG-20470,Consumer,Florence,South Carolina,South,OFF-FA-10003112,Office Supplies,Fasteners,31.56,4,0,14.202
23-03-2015,SG-20470,Consumer,Florence,South Carolina,South,OFF-ST-10002486,Office Supplies,Storage,27.92,4,0,0.5584
21-10-2017,ND-18370,Consumer,Glendale,Arizona,West,OFF-BI-10003984,Office Supplies,Binders,8.559,1,0.7,-6.5619
31-12-2014,CM-11815,Corporate,El Paso,Texas,Central,OFF-EN-10004773,Office Supplies,Envelopes,49.568,2,0.2,17.9684
04-12-2015,HM-14860,Corporate,Los Angeles,California,West,OFF-EN-10003296,Office Supplies,Envelopes,271.44,3,0,122.148
09-12-2014,DM-12955,Corporate,Mesa,Arizona,West,OFF-ST-10004950,Office Supplies,Storage,100.704,6,0.2,-1.2588
03-12-2017,MC-17575,Consumer,Fayetteville,North Carolina,South,OFF-AP-10002350,Office Supplies,Appliances,45.216,3,0.2,4.5216
03-12-2017,MC-17575,Consumer,Fayetteville,North Carolina,South,OFF-BI-10004233,Office Supplies,Binders,28.782,6,0.7,-21.1068
03-12-2017,MC-17575,Consumer,Fayetteville,North Carolina,South,OFF-PA-10001892,Office Supplies,Paper,24.448,4,0.2,8.8624
08-11-2015,DB-13660,Consumer,Houston,Texas,Central,OFF-BI-10003291,Office Supplies,Binders,10.476,6,0.8,-17.2854
25-05-2015,NM-18445,Home Office,Wichita,Kansas,Central,OFF-AR-10002445,Office Supplies,Art,21.24,3,0,8.0712
25-05-2015,NM-18445,Home Office,Wichita,Kansas,Central,OFF-BI-10001718,Office Supplies,Binders,127.96,2,0,60.1412
12-12-2016,MG-17650,Home Office,Jackson,Michigan,Central,OFF-AR-10003732,Office Supplies,Art,13.9,5,0,3.614
12-12-2016,MG-17650,Home Office,Jackson,Michigan,Central,OFF-ST-10000885,Office Supplies,Storage,26.86,2,0,6.715
11-04-2014,SE-20110,Consumer,Lewiston,Idaho,West,OFF-BI-10004817,Office Supplies,Binders,9.584,1,0.2,3.3544
09-06-2015,AG-10765,Home Office,Hampton,Virginia,South,OFF-BI-10001670,Office Supplies,Binders,113.1,3,0,56.55
27-07-2014,AS-10045,Corporate,New York City,New York,East,OFF-PA-10002709,Office Supplies,Paper,65.78,11,0,32.2322
10-06-2016,JB-16000,Consumer,Philadelphia,Pennsylvania,East,OFF-LA-10003720,Office Supplies,Labels,23.616,8,0.2,7.9704
26-08-2016,TS-21430,Corporate,Los Angeles,California,West,OFF-AR-10000390,Office Supplies,Art,8.26,2,0,3.7996
02-11-2017,NL-18310,Home Office,Danville,California,West,OFF-EN-10001335,Office Supplies,Envelopes,76.58,7,0,38.29
02-11-2017,NL-18310,Home Office,Danville,California,West,OFF-AR-10003469,Office Supplies,Art,8.8,5,0,4.224
02-11-2017,NL-18310,Home Office,Danville,California,West,OFF-BI-10003718,Office Supplies,Binders,590.352,6,0.2,206.6232
02-11-2017,NL-18310,Home Office,Danville,California,West,OFF-FA-10004838,Office Supplies,Fasteners,5.58,3,0,0.1674
02-11-2017,NL-18310,Home Office,Danville,California,West,OFF-ST-10001511,Office Supplies,Storage,452.55,7,0,22.6275
26-12-2016,MC-18130,Corporate,Los Angeles,California,West,OFF-SU-10000952,Office Supplies,Supplies,17.76,2,0,4.9728
26-12-2016,MC-18130,Corporate,Los Angeles,California,West,OFF-AP-10004052,Office Supplies,Appliances,7.9,2,0,2.054
26-12-2016,MC-18130,Corporate,Los Angeles,California,West,OFF-AR-10001897,Office Supplies,Art,53.97,3,0,15.1116
05-12-2016,TC-21475,Home Office,Washington,District of Columbia,East,OFF-AR-10000034,Office Supplies,Art,33.92,8,0,13.2288
28-08-2017,MG-17650,Home Office,Milwaukee,Wisconsin,Central,OFF-SU-10004115,Office Supplies,Supplies,21.81,3,0,5.8887
28-08-2017,MG-17650,Home Office,Milwaukee,Wisconsin,Central,OFF-AP-10001947,Office Supplies,Appliances,91.6,5,0,26.564
16-07-2015,MG-17890,Home Office,Baltimore,Maryland,East,OFF-EN-10000483,Office Supplies,Envelopes,137.25,9,0,63.135
16-07-2015,MG-17890,Home Office,Baltimore,Maryland,East,OFF-FA-10001332,Office Supplies,Fasteners,11.52,4,0,5.4144
26-05-2015,BF-11170,Home Office,Jacksonville,North Carolina,South,OFF-PA-10003790,Office Supplies,Paper,18.272,1,0.2,5.9384
26-05-2015,BF-11170,Home Office,Jacksonville,North Carolina,South,OFF-PA-10003134,Office Supplies,Paper,153.728,4,0.2,53.8048
26-05-2015,BF-11170,Home Office,Jacksonville,North Carolina,South,OFF-EN-10004459,Office Supplies,Envelopes,12.224,2,0.2,4.4312
28-05-2015,MS-17770,Consumer,Rochester,New York,East,OFF-ST-10001490,Office Supplies,Storage,535.41,3,0,160.623
28-05-2015,MS-17770,Consumer,Rochester,New York,East,OFF-BI-10000605,Office Supplies,Binders,6.096,2,0.2,2.0574
28-05-2015,MS-17770,Consumer,Rochester,New York,East,OFF-PA-10004255,Office Supplies,Paper,45.36,7,0,21.7728
24-01-2016,HG-14965,Corporate,Gulfport,Mississippi,South,OFF-BI-10000285,Office Supplies,Binders,31.36,4,0,15.68
31-12-2016,EP-13915,Consumer,Jacksonville,Florida,South,OFF-AR-10000588,Office Supplies,Art,47.616,3,0.2,3.5712
31-12-2016,EP-13915,Consumer,Jacksonville,Florida,South,OFF-PA-10002250,Office Supplies,Paper,23.48,5,0.2,8.218
05-09-2016,GH-14410,Home Office,Houston,Texas,Central,OFF-AP-10002457,Office Supplies,Appliances,62.79,3,0.8,-166.3935
05-09-2016,GH-14410,Home Office,Houston,Texas,Central,OFF-FA-10002763,Office Supplies,Fasteners,28.44,9,0.2,4.266
24-12-2017,RM-19675,Home Office,Los Angeles,California,West,OFF-BI-10001670,Office Supplies,Binders,90.48,3,0.2,33.93
05-10-2015,SF-20965,Corporate,Wilmington,Delaware,East,OFF-ST-10001328,Office Supplies,Storage,77.55,5,0,21.714
09-09-2017,SO-20335,Consumer,Columbia,Tennessee,South,OFF-SU-10001225,Office Supplies,Supplies,8.832,3,0.2,-1.9872
09-09-2017,SO-20335,Consumer,Columbia,Tennessee,South,OFF-PA-10000357,Office Supplies,Paper,177.536,4,0.2,62.1376
09-09-2017,SO-20335,Consumer,Columbia,Tennessee,South,OFF-ST-10000046,Office Supplies,Storage,258.48,2,0.2,-3.231
13-11-2016,CK-12760,Corporate,New York City,New York,East,OFF-ST-10003455,Office Supplies,Storage,77.55,5,0,20.163
13-11-2016,CK-12760,Corporate,New York City,New York,East,OFF-ST-10000876,Office Supplies,Storage,24.88,2,0,6.9664
13-11-2016,CK-12760,Corporate,New York City,New York,East,OFF-AR-10003582,Office Supplies,Art,140.75,5,0,39.41
